c_matrix,c_faser,c_co2,rho_matrix,rho_faser,rho_co2,enth_matrix,enth_faser,temp_matrix,temp_faser,lambda_faser_laengs,lambda_faser_quer,lambda_matrix,lambda_co2,volume_fraction,relative_expansion,energy_ratio,gas_adsorp,solid_adsorp,reflection,alpha,vol_phase0,vol_phase1,vol_phase2,energ_phase0,energ_phase1,energ_phase2,energ_mat0,energ_mat1,energ_ges,evap_vol_mat0,evap_vol_mat1,evap_vol_ges,uncut_ratio,spaltbreite_oben0,spaltbreite_unten0,mean_wez0,cut_mean0,slope_wez0,slope_cut0,wez_ratio_out_in_laengs0,wez_ratio_out_in_quer0,mean_laengs0,mean_quer0,max_laengs_min_quer0,max_quer_min_laengs0,slope_laengs0,slope_quer0,error_wez0,error_delr0,error_schicht,error_ges0,error_laengs0,error_quer0,spaltbreite_oben45,spaltbreite_unten45,mean_wez45,cut_mean45,slope_wez45,slope_cut45,spaltbreite_oben90,spaltbreite_unten90,mean_wez90,cut_mean90,slope_wez90,slope_cut90,wez_ratio_out_in_laengs90,wez_ratio_out_in_quer90,mean_laengs90,mean_quer90,max_laengs_min_quer90,max_quer_min_laengs90,slope_laengs90,slope_quer90,error_wez90,error_delr90,error_ges90,error_laengs90,error_quer90,error_wez,error_delr,error_ges
877.9140544007299,502.7168027251839,2197.976983402429,1302.1027299875873,1477.9868135416282,0.9635879964188969,26608.49656181375,31431318.598642506,245.3214830293597,3454.9389887403813,10.02809633784634,0.9569427618747076,0.11940302376254026,0.05589053436156344,0.5457710566021012,3383.7924522653702,0.0002955263994783496,0.5997195282457908,5441.627369464085,0.08485750801662979,60.96322713803212,4.242022211320808e-08,7.92199313011144e-09,1.2301470378442831e-09,0.0027570264982700317,4.855144147022047,29.357595910448623,1.1660997312823531,1.7447400582736474,34.21549708397785,4.157166958319848e-09,6.713786486202741e-10,4.828545606940122e-09,0.0,6.137644161307443e-05,4.7327218754113744e-05,0.00016026376245897376,5.1473690067024905e-05,0.20239751399159756,102.36955389358923,0.9587168323133657,0.6198337575693155,0.00020871521060639446,0.000111812314311553,2.112665346571112,0.5819416384294269,10.689265971871823,19.062415186319733,3.5430826347978877,6.829049081994777,0.0,3.7972188522098764,0.45326610517103055,1.149578835602522,5.960430550932637e-05,4.507745392533089e-05,0.00017682787779576466,5.1974471055815645e-05,40.46952775093162,126.37519423682079,5.6976472912124315e-05,4.1043102985622356e-05,0.00016024157273019466,5.1430100750651325e-05,0.15650762294515402,103.8154465555985,0.9561712047721614,0.6310772582905088,0.00021015995810015403,0.00011032318736023524,2.3430151218614625,0.589876191460516,-0.514381332439408,8.725623694814676,1.9445652412280605,3.8224302394010743,2.089443202098553,0.22996235302037737,0.7909924412131457,4.041629440510187,7.826038863906916,4.33412550653231
1512.642005896408,395.6924627644878,2375.6381176642217,1048.5566610239166,1453.5740653840853,1.0555193154396643,77787.31492869179,51640488.22909134,406.60187755075776,4334.447101105206,16.047484926335493,1.3996867875478913,0.19456148875782342,0.09313423267510691,0.5451741168151945,3359.0339648233053,0.000297704640820029,0.4682906647933656,5406.823589364396,0.051891615653751916,62.490961711861026,4.26757450181172e-08,7.702135829283635e-09,1.1944814337631423e-09,0.006057452166965822,10.916329883638847,42.51071417496975,2.609882599028195,1.657098166278315,53.43310151077813,4.046411804022942e-09,6.512003607039856e-10,4.697612164726927e-09,0.0,6.33241795625176e-05,4.6436728399693386e-05,0.00015363436804042538,4.97506635520086e-05,-0.548990911953596,66.14063013687371,0.9709535107531276,0.6464519170869794,0.00020435326418889448,0.0001029154718919563,2.31251131957818,0.560762245104415,-55.75874142274012,-17.8874745778621,3.272912765810918,7.0722492357000135,0.0,3.5654770147460564,0.42812940054045295,0.9956351273149089,5.956093470737143e-05,4.2580959823772026e-05,0.00017667838002815604,5.0644016804588176e-05,-128.8027277156481,108.33110109698895,5.494525754455457e-05,3.599078741726251e-05,0.00015299779765017498,4.98713921641674e-05,-0.35095154627377506,67.88126756352084,0.9758180882455142,0.6548593659063178,0.00020480841117812284,0.0001011871841222271,2.4848052743421536,0.5616001389613376,-25.239572496254517,-10.417013967950943,1.7702281084674527,3.951239179898438,1.938607541066225,0.20281332850315992,0.6631091537857792,3.7209764214002123,8.101172773655916,4.05842648583922
886.6818097916196,1172.9279640081704,2484.3227863497345,1089.6909395374057,2401.176099066411,1.7539089640217553,36177.96055758833,74418312.1988018,260.9498818987895,3667.639376552413,7.304152538258551,1.7979292018531747,0.14256630802975087,0.06455397672830666,0.5477872243367212,2285.3152881729975,0.0004375763839568295,1.4324174486060048,9292.610748243746,0.05470186522791897,20.696951464880556,4.4937287782859616e-08,6.038142088412929e-09,5.969324098883293e-10,0.281499280038085,11.809071957843555,50.91489997861647,0.8182428062176413,3.671243107971368,63.005471216498236,3.000465455609752e-09,3.2699194792934274e-10,3.3274574035390947e-09,0.4305555555555556,5.09399310696267e-05,3.541526373779787e-07,0.00012099572900143081,2.497367817099518e-05,9.205748162663388,32.80809845328546,0.9695742211455715,0.7304386013068463,0.0001423169422380339,9.96745157648277e-05,1.7994768734458753,0.9438452844704356,40.15040949662771,55.99983644300126,2.4169956501303242,126.09362481120644,4.305555555555555,29.63983977070402,-0.041522500701097,0.8763828787871856,5.0541356504639966e-05,4.090258386105551e-07,0.00013328986982842324,2.497522561707598e-05,44.773519104526756,32.65542246337921,5.050355399743019e-05,5.798180746508221e-07,0.00012295309475109456,2.5025913104292706e-05,7.534002592762631,32.595756189037026,0.9718956783509358,0.7208601602014957,0.00014437669505188986,0.00010152949445029922,1.7689513325656956,0.8757329121418945,41.46804630733346,57.95169010415711,1.4015781008917365,35.27788204567432,11.498995597568813,-0.22408082429573886,0.5614197510438768,2.793973719570067,130.93559935960047,30.641301915436088
2144.6335558684987,1020.0249749347741,1388.703504896445,1131.1622057458403,1771.768706183406,1.6468471997606386,68269.99184476178,20387952.979619324,534.9449841084241,4356.89922520582,21.164702264423706,1.5450467595924482,0.173684140288759,0.0538680219621103,0.543795133375942,1152.1921825008883,0.0008679107662659645,0.4022111497286526,7108.552722018343,0.0711933106249773,36.01870380306317,4.7142588953744946e-08,3.133207302605986e-09,1.2965660248101283e-09,0.008604981249481908,3.2985558980841843,30.48568094924959,2.6242714202804183,5.567594107469586,33.79284182858341,2.020884150008866e-09,7.050662943923536e-10,2.7259504444012196e-09,0.0,7.15429512087392e-05,5.3514935035156605e-05,6.054067681876196e-05,5.5320484611831254e-05,0.2678762053358488,68.87293060209805,0.970150995332195,0.6981531456328605,8.69330120710941e-05,3.41483415664298e-05,3.3192889696110868,0.5283354278068465,-48.962278564833035,52.72922205437342,2.8164067860234825,6.271657895241091,0.0,3.0830982622285523,-0.7454495610740316,-0.6600551521673582,6.195091296723773e-05,5.102205887680354e-05,7.116342278825815e-05,5.405525438538519e-05,-1.8234499612164918,175.84595048317874,5.726230741416634e-05,5.1857273175679006e-05,6.214154324040089e-05,5.464227197165825e-05,0.8315329740998025,104.237455043205,0.980613628921818,0.7266941758205043,8.946426685215178e-05,3.481881962865002e-05,3.8510087704923928,0.4910967161795583,-30.47893632000072,90.17401796372849,3.1096246849906066,3.5610943760536427,3.1901444180020073,-0.9966672263028045,-0.818443730656784,4.195463367241103,7.212148494734478,4.436498202666838
733.0029719922816,460.27529276070067,1421.1733693235185,1026.2019243292864,2463.3913439650355,1.6751142986356435,27473.758256008852,31880638.685623158,275.9231183315381,3218.9386423437895,9.798634872877681,1.6964452494860616,0.24791960671002117,0.08171928500472642,0.5462811694703764,3718.667815494447,0.00026891350602313384,0.7259397168991203,6073.14990181866,0.055308453629228094,24.73120085764878,4.371479695519539e-08,6.8262231073429925e-09,1.031342218623951e-09,0.002164836732120512,6.682791194054133,40.452337761786495,0.7402421695701994,2.0746941132073817,47.13729379257367,3.5651253505078734e-09,5.634028333140535e-10,4.1285281838219266e-09,0.0,5.630717026996832e-05,3.5437949370371034e-05,0.0001375743239407548,4.3267596664350344e-05,0.4356737145366435,80.21263393311983,0.9715609785427239,0.7222083013987808,0.00017301405073502106,0.00010213459714648856,2.0186418565393986,0.6758776422611051,-5.7582645704467526,25.20754088188131,2.916260615208543,8.41220302510509,0.0,3.366776257080354,0.20502327218297778,0.9587961094651725,5.5168846246760584e-05,3.354876984097886e-05,0.00015379977305871989,4.34655994415855e-05,95.39408443305788,86.89620006127495,5.3952333278079485e-05,3.070162182127612e-05,0.00013731865604323695,4.3205789411348536e-05,0.7350203805787701,80.2055727504638,0.9672377946914182,0.7109908978214929,0.00017305589845758543,0.00010158141362888841,2.024689068628924,0.6659704738636008,2.932431882295747,40.63759792160242,1.490458372050958,4.966915269728116,1.7911661147652176,0.0018158902731217758,0.6119506471970764,3.2750636840576552,9.76910472009823,3.8135886532140724
1270.0093347031761,471.1693019934478,1672.3600245229018,1352.8779482285506,1823.4124164699429,1.0108127724183988,29395.036946638407,47769333.28961034,312.96154434557894,3158.1482299710246,8.153176976656056,0.5519342539923009,0.17729533924665106,0.06328333112915753,0.5486832112832711,1784.8388530770253,0.0005602746703300529,1.0955438158693112,5839.981499984643,0.059650527484828825,20.628680664658802,4.5379945162350195e-08,5.1314476283361424e-09,1.0609694904748589e-09,0.013353882379767019,8.407393694133061,45.48526387453816,1.509394951925944,1.6120090705773638,53.9060114510505,2.7947418084557797e-09,5.821361471073174e-10,3.376877955563097e-09,0.0,5.725861376085967e-05,3.749043053638048e-05,0.0001033506671748823,4.4322714186599895e-05,-0.23765717523895166,79.94769565367287,0.9755709119081885,0.7262902046919812,0.0001371038906840088,6.959744366575582e-05,2.263850558036989,0.5526103422071077,-149.36443327294145,29.812321088905303,1.4873882911392682,8.16323471719519,0.0,2.2085877774132108,-0.08360675910658877,0.33801962825064574,5.5844703996301714e-05,3.5578930628379904e-05,0.00011302324294772653,4.4716985715455254e-05,-152.93999613295176,90.16811271351294,5.418199302715118e-05,3.2588939514693223e-05,0.000104212761395784,4.4464515545661615e-05,0.024872198271879666,81.64902958503124,0.9781450828766383,0.748688390546659,0.00013925542563919232,6.917009715237572e-05,2.359530357910531,0.5657675394581203,-24.607532024747258,22.884544327954583,1.0234383531974334,4.7544513717072965,1.3970033559847486,-0.27212481612986616,0.10586387277880578,1.8054777737246357,9.44686238356155,2.6133270647149534
749.843326696471,487.4740772744254,2281.365837307806,1041.8790049129539,2046.2985028796652,1.044673915038521,28404.140690612418,20812925.835267194,430.4629302523845,3127.6993081941205,22.408647730535996,0.8139798771276084,0.3095723417042923,0.05559001113133427,0.5486770639747987,2937.3746627859896,0.00034044005780710916,1.1206070906223813,5239.996111037124,0.16097609529292742,15.639104017306265,4.473898951583867e-08,5.688435231913793e-09,1.1449375334100117e-09,0.0015807053121657682,4.88304192572329,24.950655777614454,1.0372484281453183,1.9730207566633062,29.835278408653608,3.084057859399269e-09,6.282009642659349e-10,3.712258823665204e-09,0.0,5.905762344501222e-05,4.6581127871406816e-05,0.00011149454147286844,4.7769477529305706e-05,-0.13545552383494,78.38659543585285,0.9813349030222693,0.6340199284697096,0.00015633898649802694,6.665009644770993e-05,2.8353047509557987,0.4865290833264774,-58.25774716162677,13.770531489228777,1.4790976331072574,7.515980830650541,0.0,2.1088690149299807,0.07980238069029225,0.28744613798022683,5.6908121427204424e-05,4.2926125462680815e-05,0.00013003094570404033,4.849383326252696e-05,62.640005778624136,124.6323223341558,5.466706026807723e-05,3.507660463566936e-05,0.00011169746927014082,4.767250041875493e-05,-0.01848423883425935,80.65426609138905,0.9806402149956776,0.6278587745559728,0.000156296291836014,6.709864670426764e-05,2.7980311668603686,0.4816648920011097,-34.55354763320107,20.279197122789842,0.8470205703378417,4.294622266185274,1.2063146616633722,-0.12064042803981916,0.07879945318250133,1.7044569970635615,8.656428146523295,2.4295109765291785
1620.986857692422,417.9728858201,2320.0667033114405,1433.7915522938758,1297.7356959714907,1.6083867046393683,71443.65395579717,27305032.868448664,368.84989172909206,3502.120816739116,14.100034604302294,0.9104934813595827,0.16840897785961523,0.05945149695411939,0.5357161813104954,3942.2705473895217,0.00025366092661047233,1.5852645560261451,7956.776277239524,0.0962177642486878,43.625254296849704,4.560421770763781e-08,4.872647799428831e-09,1.0954967740947674e-09,0.01043457788480767,5.888183790254164,18.660489001123956,2.3761854980384873,1.1310437404644371,24.55910736926303,2.770912953086028e-09,5.868753484560071e-10,3.357788301542035e-09,0.18055555555555555,6.413237470675659e-05,2.604043790898126e-05,9.486537855389362e-05,4.5478991141329065e-05,2.284522626687682,50.34648939781234,0.9764203529584271,0.7207495968837742,0.00013214312667332112,5.758763043446611e-05,2.7731711994333788,0.5711285187671193,52.16811592839631,47.96315040629491,0.8978077176287047,7.9018308613671495,1.8055555555555556,3.623140749239702,-0.12756213318773893,0.08223653320164763,6.055744960647084e-05,2.556331085581826e-05,0.00011055754643572801,4.6704659555441985e-05,50.2905854294617,59.723611126261034,5.8095717829462204e-05,2.1257770486807815e-05,9.597443211638875e-05,4.572400951913414e-05,1.6829738611434633,46.90543833253969,0.9873658290802869,0.7576538424751977,0.00013509960669580182,5.684925753697565e-05,3.273700645509385,0.5791453215080129,29.66492530437223,32.46780471454483,0.924956890676983,4.455870501076288,3.0899762524089294,-0.30937921963277465,-0.09004226476549833,1.289032174712678,9.071588222798484,4.03116838415022
949.2155053360198,815.1475996537924,1484.5623473362023,1258.212095778044,2097.4771272882444,1.2683524539844147,26183.6160731043,30909246.115756627,411.1659536570604,3579.3149399750305,9.571697985039297,0.8338460982591575,0.24151786764333846,0.0567308265780396,0.533882351144003,2031.9660049472259,0.000492134217583021,1.8488129832723221,8151.332957623407,0.14409971829994878,25.27145127894861,4.6928850556573407e-08,3.654294304421553e-09,9.892174201662336e-10,0.02536514885034761,4.651194963825928,33.94917144930774,1.0719004132738705,3.264973200657506,38.62573156198328,2.1644227674995968e-09,5.281257220709136e-10,2.6925484895705103e-09,0.0,5.6163603566525966e-05,2.8589259925919903e-05,7.321645027397822e-05,4.102936261124558e-05,1.5024136445954128,68.58096537070959,0.9877837301389906,0.7477037398157855,9.713937642952192e-05,4.929352411843452e-05,2.2702705058565082,0.5809625760122015,188.2979256945961,51.515037453101876,1.763953607898682,8.949492737143785,0.0,2.5130199244945017,-0.5510502839959364,-0.10498448825718605,5.53323261265737e-05,2.851291243920179e-05,8.064956887817655e-05,4.163951302635287e-05,120.47107154249748,74.58726836179494,5.4945566359085644e-05,2.629802807291438e-05,7.371059072606364e-05,4.1514906384058095e-05,1.422325995478252,69.90656193353489,0.9898710970044446,0.7513436777986623,9.75702250252188e-05,4.985095642690847e-05,2.2586309150194577,0.586902741518756,124.1860845427034,115.4293563057252,2.30582891523417,5.232502455586573,2.5321947524309363,-0.8244350330975129,-0.32068234737597096,2.9031671183637995,10.366894530181586,3.5675312759869566
2689.757116238081,446.67873269370176,1538.4200563974825,845.4185638776958,2003.0170638865786,1.4699190269500195,51725.44010546829,75038478.2740113,545.4116730166694,4463.2720640824355,15.44309059425813,0.8589135564121781,0.1917060682210417,0.06784198626616765,0.5402846382125092,1452.8948389149089,0.0006882810601398018,0.8070744924241758,8544.582086175009,0.15734417829963854,24.876344239499325,4.56940416503603e-08,5.013180042610794e-09,8.651405881901361e-10,0.005890272845367276,18.35555568506671,57.22403916213547,3.35308142888388,1.9023671121560466,75.58548512004974,2.7023542954912668e-09,4.674221696932588e-10,3.1697764651845254e-09,0.5416666666666666,5.863295680183729e-05,8.770532009486626e-06,9.824828846413094e-05,3.617393354763282e-05,0.4826819981049609,38.68859125959924,0.9848230139497699,0.7464726262451323,0.00013498867630847613,6.150790061978575e-05,2.678280712421986,0.5366466873083392,62.53003140760632,7.365249707506987,1.2788903971213295,13.276292226207934,5.416666666666666,8.363861614218646,-0.10204567010278233,0.18267822035439063,5.5802438119759214e-05,7.774690403233515e-06,0.00011178609906063318,3.641360029136558e-05,36.17197679439573,37.977742575013345,5.275774651844791e-05,8.958220039047243e-06,9.934426585530948e-05,3.6351401257748096e-05,0.40077373619441947,38.31173280665344,0.9824046114605008,0.7426773202785298,0.00013754468091322963,6.114385079738933e-05,2.8248549405993733,0.5225535343091728,20.08800179816606,7.514851530126186,0.9978321033972172,7.084534169060504,7.1496680752851205,-0.2874262459135456,-0.014015484104697534,1.622106517593486,15.048274308645993,8.835621469109872
